caldt,totval,spindx,sprtrn
19570718,193740986.00,,
19570719,193876065.00,,
19570722,193551893.00,,
19570723,193330607.00,,
19570724,193549087.00,,
19570725,193567636.00,,
19570726,192946698.00,,
19570729,190751039.00,,
19570730,190823297.00,,
19570731,190769088.00,,
19570801,190285942.00,,
19570802,190072190.00,,
19570805,188421399.00,,
19570806,185427907.00,,
19570807,187437392.00,,
19570808,187056616.00,,
19570809,187073854.00,,
19570812,184536812.00,,
19570813,184716435.00,,
19570814,182380882.00,,
19570815,182527811.00,,
19570816,182823250.00,,
19570819,179154380.00,,
19570820,180417058.00,,
19570821,181793559.00,,
19570822,180361185.00,,
19570823,177902066.00,,
19570826,175382802.00,,
19570827,178282720.00,,
19570828,178552768.00,,
19570829,177820180.00,,
19570830,180877800.00,,
19570903,181175593.00,,
19570904,180180898.00,,
19570905,179277148.00,,
19570906,178578819.00,,
19570909,177081875.00,,
19570910,175472459.00,,
19570911,177038850.00,,
19570912,179294378.00,,
19570913,179184659.00,,
19570916,178224670.00,,
19570917,178440978.00,,
19570918,178648238.00,,
19570919,177485449.00,,
19570920,174749184.00,,
19570923,171004872.00,,
19570924,172001024.00,,
19570925,170183326.00,,
19570926,170581326.00,,
19570927,170450776.00,,
19570930,169918270.00,,
19571001,171167766.00,,
19571002,172632302.00,,
19571003,172757958.00,,
19571004,171297721.00,,
19571007,167984281.00,,
19571008,166836452.00,,
19571009,167133112.00,,
19571010,161143973.00,,
19571011,162844786.00,,
19571014,164090341.00,,
19571015,165676329.00,,
19571016,164379374.00,,
19571017,161460264.00,,
19571018,160048976.00,,
19571021,155092327.00,,
19571022,154643185.00,,
19571023,161639780.00,,
19571024,161590212.00,,
19571025,161131555.00,,
19571028,160411909.00,,
19571029,161302617.00,,
19571030,162873345.00,,
19571031,162970714.00,,
19571101,160540996.00,,
19571104,160304756.00,,
19571106,160570053.00,,
19571107,161327890.00,,
19571108,159787747.00,,
19571111,159667958.00,,
19571112,157425021.00,,
19571113,157188037.00,,
19571114,156344424.00,,
19571115,160567216.00,,
19571118,159266058.00,,
19571119,158081701.00,,
19571120,158815790.00,,
19571121,161023906.00,,
19571122,162286767.00,,
19571125,163791150.00,,
19571126,159421214.00,,
19571127,164091220.00,,
19571129,165962567.00,,
19571202,164565196.00,,
19571203,164541965.00,,
19571204,164889870.00,,
19571205,165020743.00,,
19571206,164066799.00,,
19571209,162855262.00,,
19571210,161392599.00,,
19571211,161171948.00,,
19571212,161310272.00,,
19571213,159447218.00,,
19571216,159435263.00,,
19571217,156587064.00,,
19571218,156669120.00,,
19571219,158375418.00,,
19571220,157022180.00,,
19571223,157082390.00,,
19571224,157216613.00,,
19571226,153582230.00,,
19571227,158292524.00,,
19571230,157495430.00,,
19571231,161687382.00,,
19580102,163717624.00,,
19580103,165927011.00,,
19580106,165138550.00,,
19580107,166490921.00,,
19580108,166455817.00,,
19580109,165370110.00,,
19580110,163847567.00,,
19580113,164364624.00,,
19580114,165079183.00,,
19580115,166384913.00,,
19580116,166599122.00,,
19580117,167097389.00,,
19580120,168091737.00,,
19580121,167888606.00,,
19580122,167509587.00,,
19580123,168176448.00,,
19580124,169500280.00,,
19580127,168816552.00,,
19580128,169269097.00,,
19580129,170263864.00,,
19580130,169458424.00,,
19580131,169531992.00,,
19580203,170748092.00,,
19580204,172671636.00,,
19580205,171548253.00,,
19580206,168106991.00,,
19580207,169713839.00,,
19580210,167083072.00,,
19580211,167109231.00,,
19580212,166482434.00,,
19580213,166523086.00,,
19580214,168071690.00,,
19580217,167186911.00,,
19580218,167442835.00,,
19580219,167498668.00,,
19580220,166402635.00,,
19580221,166356411.00,,
19580224,165517255.00,,
19580225,165356478.00,,
19580226,166636800.00,,
19580227,165644888.00,,
19580228,166267488.00,,
19580303,167527087.00,,
19580304,168210181.00,,
19580305,168786667.00,,
19580306,170847513.00,,
19580307,171147863.00,,
19580310,171507758.00,,
19580311,172860033.00,,
19580312,172326688.00,,
19580313,172578131.00,,
19580314,172306062.00,,
19580317,170771775.00,,
19580318,170472166.00,,
19580319,171276236.00,,
19580320,171235980.00,,
19580321,172583184.00,,
19580324,173099973.00,,
19580325,172624102.00,,
19580326,172116958.00,,
19580327,170836710.00,,
19580328,171768531.00,,
19580331,171224460.00,,
19580401,170616263.00,,
19580402,169275957.00,,
19580403,168818825.00,,
19580407,168174093.00,,
19580408,169426111.00,,
19580409,169827884.00,,
19580410,170002549.00,,
19580411,170275137.00,,
19580414,171306444.00,,
19580415,173038001.00,,
19580416,171708578.00,,
19580417,172017532.00,,
19580418,174050960.00,,
19580421,175029576.00,,
19580422,174377234.00,,
19580423,174634515.00,,
19580424,175928478.00,,
19580425,176734946.00,,
19580428,176116045.00,,
19580429,175339183.00,,
19580430,177092196.00,,
19580501,177367234.00,,
19580502,178128536.00,,
19580505,178544241.00,,
19580506,179500146.00,,
19580507,178972636.00,,
19580508,179134551.00,,
19580509,179295813.00,,
19580512,178327869.00,,
19580513,177780166.00,,
19580514,175641327.00,,
19580515,176583502.00,,
19580516,176779739.00,,
19580519,176287798.00,,
19580520,177656410.00,,
19580521,177588876.00,,
19580522,178512097.00,,
19580523,178933616.00,,
19580526,178845005.00,,
19580527,178593814.00,,
19580528,178619948.00,,
19580529,179834278.00,,
19580602,180710633.00,,
19580603,180839614.00,,
19580604,181842551.00,,
19580605,181957924.00,,
19580606,182310601.00,,
19580609,181845964.00,,
19580610,181684199.00,,
19580611,180830689.00,,
19580612,182827350.00,,
19580613,183639390.00,,
19580616,184592970.00,,
19580617,185154722.00,,
19580618,184377087.00,,
19580619,182184889.00,,
19580620,183258384.00,,
19580623,182536344.00,,
19580624,181744385.00,,
19580625,182274281.00,,
19580626,183163410.00,,
19580627,183573125.00,,
19580630,184791790.00,,
19580701,185029669.00,,
19580702,185180645.00,,
19580703,185841951.00,,
19580707,186377047.00,,
19580708,185437822.00,,
19580709,184795803.00,,
19580710,185521451.00,,
19580711,186894285.00,,
19580714,184205321.00,,
19580715,184389938.00,,
19580716,184838084.00,,
19580717,186215708.00,,
19580718,186992254.00,,
19580721,188744545.00,,
19580722,189580896.00,,
19580723,189424449.00,,
19580724,190603518.00,,
19580725,191979228.00,,
19580728,192534796.00,,
19580729,191552493.00,,
19580730,192290414.00,,
19580731,192642259.00,,
19580801,194098935.00,,
19580804,196002075.00,,
19580805,194975711.00,,
19580806,193466102.00,,
19580807,195187663.00,,
19580808,196301113.00,,
19580811,196450614.00,,
19580812,194926883.00,,
19580813,195289718.00,,
19580814,195750757.00,,
19580815,193323777.00,,
19580818,192610815.00,,
19580819,192620013.00,,
19580820,193450294.00,,
19580821,194414207.00,,
19580822,194565336.00,,
19580825,195164557.00,,
19580826,195841511.00,,
19580827,195824924.00,,
19580828,194806950.00,,
19580829,195204709.00,,
19580902,196233841.00,,
19580903,196947609.00,,
19580904,196506179.00,,
19580905,196059490.00,,
19580908,196582794.00,,
19580909,197974820.00,,
19580910,197401887.00,,
19580911,198820881.00,,
19580912,196923862.00,,
19580915,200132855.00,,
19580916,201605999.00,,
19580917,201481344.00,,
19580918,200434742.00,,
19580919,201916231.00,,
19580922,199402266.00,,
19580923,202508716.00,,
19580924,203364209.00,,
19580925,202494024.00,,
19580926,202890770.00,,
19580929,203546109.00,,
19580930,204544758.00,,
19581001,204264730.00,,
19581002,204969357.00,,
19581003,205888547.00,,
19581006,207062508.00,,
19581007,208301599.00,,
19581008,208540611.00,,
19581009,208597633.00,,
19581010,209949974.00,,
19581013,210860029.00,,
19581014,209268691.00,,
19581015,206589740.00,,
19581016,208243484.00,,
19581017,210295472.00,,
19581020,209602623.00,,
19581021,209332763.00,,
19581022,208723648.00,,
19581023,208332858.00,,
19581024,207764828.00,,
19581027,206120976.00,,
19581028,206946898.00,,
19581029,209304226.00,,
19581030,209610335.00,,
19581031,209882747.00,,
19581103,210801935.00,,
19581105,212782406.00,,
19581106,214049897.00,,
19581107,213498615.00,,
19581110,214963814.00,,
19581111,216580217.00,,
19581112,216927903.00,,
19581113,216046890.00,,
19581114,217059924.00,,
19581117,217673262.00,,
19581118,217280895.00,,
19581119,217341668.00,,
19581120,217580281.00,,
19581121,215409987.00,,
19581124,210012218.00,,
19581125,208321020.00,,
19581126,212641307.00,,
19581128,214960657.00,,
19581201,215827471.00,,
19581202,214801691.00,,
19581203,215030929.00,,
19581204,215245149.00,,
19581205,214856198.00,,
19581208,215220847.00,,
19581209,216361838.00,,
19581210,218947767.00,,
19581211,218268505.00,,
19581212,217464270.00,,
19581215,219675846.00,,
19581216,220425649.00,,
19581217,221909237.00,,
19581218,222672022.00,,
19581219,222301743.00,,
19581222,220810554.00,,
19581223,219562022.00,,
19581224,222706886.00,,
19581229,224563772.00,,
19581230,224233503.00,,
19581231,231623360.00,,
19590102,232599528.00,,
19590105,233503292.00,,
19590106,233251283.00,,
19590107,230343665.00,,
19590108,228760709.00,,
19590109,234171321.00,,
19590112,234297973.00,,
19590113,232998622.00,,
19590114,233683880.00,,
19590115,233823840.00,,
19590116,234528922.00,,
19590119,234039107.00,,
19590120,231975694.00,,
19590121,235515286.00,,
19590122,235067957.00,,
19590123,235311518.00,,
19590126,234226546.00,,
19590127,234292568.00,,
19590128,231762693.00,,
19590129,231934840.00,,
19590130,232856525.00,,
19590202,232043933.00,,
19590203,232298566.00,,
19590204,231231311.00,,
19590205,230382525.00,,
19590206,228569477.00,,
19590209,225039341.00,,
19590210,228476260.00,,
19590211,228540104.00,,
19590212,227168969.00,,
19590213,228948045.00,,
19590216,229386140.00,,
19590217,228564563.00,,
19590218,229508308.00,,
19590219,231634376.00,,
19590220,233739516.00,,
19590224,233515047.00,,
19590225,232754669.00,,
19590226,233056788.00,,
19590227,233347822.00,,
19590302,234590973.00,,
19590303,236812045.00,,
19590304,237146825.00,,
19590305,237430876.00,,
19590306,236483384.00,,
19590309,236327844.00,,
19590310,236994422.00,,
19590311,237232690.00,,
19590312,238318616.00,,
19590313,238563373.00,,
19590316,236016799.00,,
19590317,238018544.00,,
19590318,237312454.00,,
19590319,237291861.00,,
19590320,237503841.00,,
19590323,235286411.00,,
19590324,235657854.00,,
19590325,235766297.00,,
19590326,235041020.00,,
19590330,233699758.00,,
19590331,233737557.00,,
19590401,234879237.00,,
19590402,236318885.00,,
19590403,238225464.00,,
19590406,238804322.00,,
19590407,237195178.00,,
19590408,237089299.00,,
19590409,237025935.00,,
19590410,237279635.00,,
19590413,238128956.00,,
19590414,238948341.00,,
19590415,240445873.00,,
19590416,241903148.00,,
19590417,244441931.00,,
19590420,245381318.00,,
19590421,245122025.00,,
19590422,243464885.00,,
19590423,242976490.00,,
19590424,244374665.00,,
19590427,245212630.00,,
19590428,242907512.00,,
19590429,243578772.00,,
19590430,243117559.00,,
19590501,243306912.00,,
19590504,242844993.00,,
19590505,243627159.00,,
19590506,243137819.00,,
19590507,240169773.00,,
19590508,242090317.00,,
19590511,242459122.00,,
19590512,243399586.00,,
19590513,244496374.00,,
19590514,246402664.00,,
19590515,245477993.00,,
19590518,245264889.00,,
19590519,246097445.00,,
19590520,245027079.00,,
19590521,245416885.00,,
19590522,246286754.00,,
19590525,245248286.00,,
19590526,245183375.00,,
19590527,245825840.00,,
19590528,246591285.00,,
19590529,247835545.00,,
19590601,247624650.00,,
19590602,246040526.00,,
19590603,246100533.00,,
19590604,243455724.00,,
19590605,242967432.00,,
19590608,239581576.00,,
19590609,237945270.00,,
19590610,241650450.00,,
19590611,241895472.00,,
19590612,242010988.00,,
19590615,240754342.00,,
19590616,238904530.00,,
19590617,241244020.00,,
19590618,239702971.00,,
19590619,241382036.00,,
19590622,241407566.00,,
19590623,241373449.00,,
19590624,241430639.00,,
19590625,243886482.00,,
19590626,244903794.00,,
19590629,246521086.00,,
19590630,247095804.00,,
19590701,249091789.00,,
19590702,248098417.00,,
19590706,251996292.00,,
19590707,253322648.00,,
19590708,253665728.00,,
19590709,252959268.00,,
19590710,252954901.00,,
19590713,250707126.00,,
19590714,251455861.00,,
19590715,251754785.00,,
19590716,250748131.00,,
19590717,249960439.00,,
19590720,248673964.00,,
19590721,250799590.00,,
19590722,251663368.00,,
19590723,251961460.00,,
19590724,251685484.00,,
19590727,253044700.00,,
19590728,254647652.00,,
19590729,255916847.00,,
19590730,255176077.00,,
19590731,255413171.00,,
19590803,256268347.00,,
19590804,255752510.00,,
19590805,254454362.00,,
19590806,254130912.00,,
19590807,252544270.00,,
19590810,247673427.00,,
19590811,250659063.00,,
19590812,250101485.00,,
19590813,249567991.00,,
19590814,250158049.00,,
19590817,249578260.00,,
19590818,247341611.00,,
19590819,245886143.00,,
19590820,249355844.00,,
19590821,249197708.00,,
19590824,248249896.00,,
19590825,248726998.00,,
19590826,249243383.00,,
19590827,251505556.00,,
19590828,250972292.00,,
19590831,251535770.00,,
19590901,248398286.00,,
19590902,248587794.00,,
19590903,245659816.00,,
19590904,246840673.00,,
19590908,243460801.00,,
19590909,241213423.00,,
19590910,240281326.00,,
19590911,242097247.00,,
19590914,240312439.00,,
19590915,238879820.00,,
19590916,239180004.00,,
19590917,238079996.00,,
19590918,236555692.00,,
19590921,233085182.00,,
19590922,232467311.00,,
19590923,234999781.00,,
19590924,239530423.00,,
19590925,239514628.00,,
19590928,241202462.00,,
19590929,242751982.00,,
19590930,240069254.00,,
19591001,237889445.00,,
19591002,241486509.00,,
19591005,241182495.00,,
19591006,241012756.00,,
19591007,240170981.00,,
19591008,239902217.00,,
19591009,240691219.00,,
19591012,242089090.00,,
19591013,241348022.00,,
19591014,239478743.00,,
19591015,240188372.00,,
19591016,242112417.00,,
19591019,240029978.00,,
19591020,239267427.00,,
19591021,238832781.00,,
19591022,236466898.00,,
19591023,238859024.00,,
19591026,240470629.00,,
19591027,242445883.00,,
19591028,242575644.00,,
19591029,241870908.00,,
19591030,242842114.00,,
19591102,242344418.00,,
19591104,241804804.00,,
19591105,241960280.00,,
19591106,243272085.00,,
19591109,242734760.00,,
19591110,242762275.00,,
19591111,242718316.00,,
19591112,239963310.00,,
19591113,239603700.00,,
19591116,235939913.00,,
19591117,237997599.00,,
19591118,240549326.00,,
19591119,240301844.00,,
19591120,240500131.00,,
19591123,240928483.00,,
19591124,242158350.00,,
19591125,242485074.00,,
19591127,243441565.00,,
19591130,246037920.00,,
19591201,247716110.00,,
19591202,246824155.00,,
19591203,247474309.00,,
19591204,248144603.00,,
19591207,248467774.00,,
19591208,249783292.00,,
19591209,248580999.00,,
19591210,248876614.00,,
19591211,248367320.00,,
19591214,248916033.00,,
19591215,248359380.00,,
19591216,248764114.00,,
19591217,248408344.00,,
19591218,249636771.00,,
19591221,249823464.00,,
19591222,243152545.00,,
19591223,248726132.00,,
19591224,248958941.00,,
19591228,248820690.00,,
19591229,249994106.00,,
19591230,252048974.00,,
19591231,256068996.00,,
19600104,255983429.00,,
19600105,258195441.00,,
19600106,257045848.00,,
19600107,255250613.00,,
19600108,254360435.00,,
19600111,251185145.00,,
19600112,249843377.00,,
19600113,248270606.00,,
19600114,249813658.00,,
19600115,249617301.00,,
19600118,247619221.00,,
19600119,244739846.00,,
19600120,244209383.00,,
19600121,244864330.00,,
19600122,245518330.00,,
19600125,242825260.00,,
19600126,243187110.00,,
19600127,242668277.00,,
19600128,240187911.00,,
19600129,237925278.00,,
19600201,239318082.00,,
19600202,243105060.00,,
19600203,240857602.00,,
19600204,239643627.00,,
19600205,239467527.00,,
19600208,236745924.00,,
19600209,238888957.00,,
19600210,237374319.00,,
19600211,235883841.00,,
19600212,236600387.00,,
19600215,235995803.00,,
19600216,233575824.00,,
19600217,235457316.00,,
19600218,238740006.00,,
19600219,240483607.00,,
19600223,239084316.00,,
19600224,238353980.00,,
19600225,239429276.00,,
19600226,240434451.00,,
19600229,240269700.00,,
19600301,239615244.00,,
19600302,237745893.00,,
19600303,233765552.00,,
19600304,233653514.00,,
19600307,231064950.00,,
19600308,228730843.00,,
19600309,230047350.00,,
19600310,230375794.00,,
19600311,232016104.00,,
19600314,232501366.00,,
19600315,234001869.00,,
19600316,235438389.00,,
19600317,235178092.00,,
19600318,235354935.00,,
19600321,235619546.00,,
19600322,236553328.00,,
19600323,238400564.00,,
19600324,239530502.00,,
19600325,239136272.00,,
19600328,238991600.00,,
19600329,238604133.00,,
19600330,237800172.00,,
19600331,236713548.00,,
19600401,237156094.00,,
19600404,237618184.00,,
19600405,239038799.00,,
19600406,241089915.00,,
19600407,241636038.00,,
19600408,241146677.00,,
19600411,239947998.00,,
19600412,240797413.00,,
19600413,240805430.00,,
19600414,241415282.00,,
19600418,241504327.00,,
19600419,240144691.00,,
19600420,237114892.00,,
19600421,237897681.00,,
19600422,237163767.00,,
19600425,234762288.00,,
19600426,235573230.00,,
19600427,235474554.00,,
19600428,233228620.00,,
19600429,232699355.00,,
19600502,231605763.00,,
19600503,234675593.00,,
19600504,235210740.00,,
19600505,234668319.00,,
19600506,234414998.00,,
19600509,234548099.00,,
19600510,232952502.00,,
19600511,233718827.00,,
19600512,234735262.00,,
19600513,233933964.00,,
19600516,236817896.00,,
19600517,237666875.00,,
19600518,237702783.00,,
19600519,238669554.00,,
19600520,238941996.00,,
19600523,238282374.00,,
19600524,238730957.00,,
19600525,238617087.00,,
19600526,238803678.00,,
19600527,238885582.00,,
19600531,239287611.00,,
19600601,239588477.00,,
19600602,240540212.00,,
19600603,240783440.00,,
19600606,243195956.00,,
19600607,246061264.00,,
19600608,248058598.00,,
19600609,248290038.00,,
19600610,248315228.00,,
19600613,246079127.00,,
19600614,248110180.00,,
19600615,246580529.00,,
19600616,246280082.00,,
19600617,246071366.00,,
19600620,243842316.00,,
19600621,244786112.00,,
19600622,245451683.00,,
19600623,246667342.00,,
19600624,246905603.00,,
19600627,245322090.00,,
19600628,243872265.00,,
19600629,242707230.00,,
19600630,243810156.00,,
19600701,244296014.00,,
19600705,244131492.00,,
19600706,243635248.00,,
19600707,245120362.00,,
19600708,244804409.00,,
19600711,243484657.00,,
19600712,240865026.00,,
19600713,240328607.00,,
19600714,240154542.00,,
